,company_id,day,employee_headcount
18650,3.0,2015-04-26,2389.0
18651,4.0,2015-04-26,1790.0
18652,5.0,2015-04-26,1536.0
18653,6.0,2015-04-26,1122.0
18654,7.0,2015-04-26,1090.0
18655,8.0,2015-04-26,909.0
18656,9.0,2015-04-26,836.0
18657,10.0,2015-04-26,753.0
18658,11.0,2015-04-26,16.0
18659,12.0,2015-04-26,22.0
18660,1.0,2015-04-27,7429.0
18661,2.0,2015-04-27,3681.0
18662,3.0,2015-04-27,2398.0
18663,4.0,2015-04-27,1803.0
18664,5.0,2015-04-27,1539.0
18665,6.0,2015-04-27,1125.0
18666,7.0,2015-04-27,1095.0
18667,8.0,2015-04-27,912.0
18668,9.0,2015-04-27,838.0
18669,10.0,2015-04-27,755.0
18670,11.0,2015-04-27,16.0
18671,12.0,2015-04-27,22.0
18672,1.0,2015-04-28,7434.0
18673,2.0,2015-04-28,3683.0
18674,3.0,2015-04-28,2398.0
18675,4.0,2015-04-28,1803.0
18676,5.0,2015-04-28,1539.0
18677,6.0,2015-04-28,1127.0
18678,7.0,2015-04-28,1095.0
18679,8.0,2015-04-28,913.0
18680,9.0,2015-04-28,838.0
18681,10.0,2015-04-28,755.0
18682,11.0,2015-04-28,16.0
18683,12.0,2015-04-28,22.0
18684,1.0,2015-04-29,7439.0
18685,2.0,2015-04-29,3683.0
18686,3.0,2015-04-29,2399.0
18687,4.0,2015-04-29,1805.0
18688,5.0,2015-04-29,1539.0
18689,6.0,2015-04-29,1128.0
18690,7.0,2015-04-29,1095.0
18691,8.0,2015-04-29,914.0
18692,9.0,2015-04-29,838.0
18693,10.0,2015-04-29,756.0
18694,11.0,2015-04-29,16.0
18695,12.0,2015-04-29,22.0
18696,1.0,2015-04-30,7439.0
18697,2.0,2015-04-30,3683.0
18698,3.0,2015-04-30,2399.0
18699,4.0,2015-04-30,1805.0
18700,5.0,2015-04-30,1539.0
18701,6.0,2015-04-30,1129.0
18702,7.0,2015-04-30,1096.0
18703,8.0,2015-04-30,914.0
18704,9.0,2015-04-30,838.0
18705,10.0,2015-04-30,756.0
18706,11.0,2015-04-30,16.0
18707,12.0,2015-04-30,22.0
18708,1.0,2015-05-01,7439.0
18709,2.0,2015-05-01,3683.0
18710,3.0,2015-05-01,2399.0
18711,4.0,2015-05-01,1805.0
18712,5.0,2015-05-01,1539.0
18713,6.0,2015-05-01,1129.0
18714,7.0,2015-05-01,1096.0
18715,8.0,2015-05-01,914.0
18716,9.0,2015-05-01,838.0
18717,10.0,2015-05-01,756.0
18718,11.0,2015-05-01,16.0
18719,12.0,2015-05-01,22.0
18720,1.0,2015-05-02,7439.0
18721,2.0,2015-05-02,3683.0
18722,3.0,2015-05-02,2399.0
18723,4.0,2015-05-02,1805.0
18724,5.0,2015-05-02,1539.0
18725,6.0,2015-05-02,1129.0
18726,7.0,2015-05-02,1096.0
18727,8.0,2015-05-02,914.0
18728,9.0,2015-05-02,838.0
18729,10.0,2015-05-02,756.0
18730,11.0,2015-05-02,16.0
18731,12.0,2015-05-02,22.0
18732,1.0,2015-05-03,7439.0
18733,2.0,2015-05-03,3683.0
18734,3.0,2015-05-03,2399.0
18735,4.0,2015-05-03,1805.0
18736,5.0,2015-05-03,1539.0
18737,6.0,2015-05-03,1129.0
18738,7.0,2015-05-03,1096.0
18739,8.0,2015-05-03,914.0
18740,9.0,2015-05-03,838.0
18741,10.0,2015-05-03,756.0
18742,11.0,2015-05-03,16.0
18743,12.0,2015-05-03,22.0
18744,1.0,2015-05-04,7458.0
18745,2.0,2015-05-04,3694.0
18746,3.0,2015-05-04,2407.0
18747,4.0,2015-05-04,1814.0
18748,5.0,2015-05-04,1545.0
18749,6.0,2015-05-04,1132.0
18750,7.0,2015-05-04,1100.0
18751,8.0,2015-05-04,919.0
18752,9.0,2015-05-04,843.0
18753,10.0,2015-05-04,759.0
18754,11.0,2015-05-04,16.0
18755,12.0,2015-05-04,22.0
18756,1.0,2015-05-05,7461.0
18757,2.0,2015-05-05,3694.0
18758,3.0,2015-05-05,2407.0
18759,4.0,2015-05-05,1815.0
18760,5.0,2015-05-05,1547.0
18761,6.0,2015-05-05,1133.0
18762,7.0,2015-05-05,1102.0
18763,8.0,2015-05-05,920.0
18764,9.0,2015-05-05,844.0
18765,10.0,2015-05-05,759.0
18766,11.0,2015-05-05,16.0
18767,12.0,2015-05-05,22.0
18768,1.0,2015-05-06,7463.0
18769,2.0,2015-05-06,3695.0
18770,3.0,2015-05-06,2407.0
18771,4.0,2015-05-06,1815.0
18772,5.0,2015-05-06,1547.0
18773,6.0,2015-05-06,1133.0
18774,7.0,2015-05-06,1102.0
18775,8.0,2015-05-06,920.0
18776,9.0,2015-05-06,844.0
18777,10.0,2015-05-06,759.0
18778,11.0,2015-05-06,16.0
18779,12.0,2015-05-06,22.0
18780,1.0,2015-05-07,7463.0
18781,2.0,2015-05-07,3695.0
18782,3.0,2015-05-07,2408.0
18783,4.0,2015-05-07,1815.0
18784,5.0,2015-05-07,1547.0
18785,6.0,2015-05-07,1133.0
18786,7.0,2015-05-07,1102.0
18787,8.0,2015-05-07,920.0
18788,9.0,2015-05-07,844.0
18789,10.0,2015-05-07,759.0
18790,11.0,2015-05-07,16.0
18791,12.0,2015-05-07,22.0
18792,1.0,2015-05-08,7463.0
18793,2.0,2015-05-08,3695.0
18794,3.0,2015-05-08,2408.0
18795,4.0,2015-05-08,1815.0
18796,5.0,2015-05-08,1547.0
18797,6.0,2015-05-08,1133.0
18798,7.0,2015-05-08,1102.0
18799,8.0,2015-05-08,920.0
18800,9.0,2015-05-08,844.0
18801,10.0,2015-05-08,759.0
18802,11.0,2015-05-08,16.0
18803,12.0,2015-05-08,22.0
18804,1.0,2015-05-09,7463.0
18805,2.0,2015-05-09,3695.0
18806,3.0,2015-05-09,2408.0
18807,4.0,2015-05-09,1815.0
18808,5.0,2015-05-09,1547.0
18809,6.0,2015-05-09,1133.0
18810,7.0,2015-05-09,1102.0
18811,8.0,2015-05-09,920.0
18812,9.0,2015-05-09,844.0
18813,10.0,2015-05-09,759.0
18814,11.0,2015-05-09,16.0
18815,12.0,2015-05-09,22.0
18816,1.0,2015-05-10,7463.0
18817,2.0,2015-05-10,3695.0
18818,3.0,2015-05-10,2408.0
18819,4.0,2015-05-10,1815.0
18820,5.0,2015-05-10,1547.0
18821,6.0,2015-05-10,1133.0
18822,7.0,2015-05-10,1102.0
18823,8.0,2015-05-10,920.0
18824,9.0,2015-05-10,844.0
18825,10.0,2015-05-10,759.0
18826,11.0,2015-05-10,16.0
18827,12.0,2015-05-10,22.0
18828,1.0,2015-05-11,7486.0
18829,2.0,2015-05-11,3714.0
18830,3.0,2015-05-11,2418.0
18831,4.0,2015-05-11,1822.0
18832,5.0,2015-05-11,1554.0
18833,6.0,2015-05-11,1142.0
18834,7.0,2015-05-11,1104.0
18835,8.0,2015-05-11,924.0
18836,9.0,2015-05-11,847.0
18837,10.0,2015-05-11,759.0
18838,11.0,2015-05-11,16.0
18839,12.0,2015-05-11,22.0
18840,1.0,2015-05-12,7490.0
18841,2.0,2015-05-12,3716.0
18842,3.0,2015-05-12,2420.0
18843,4.0,2015-05-12,1822.0
18844,5.0,2015-05-12,1554.0
18845,6.0,2015-05-12,1142.0
18846,7.0,2015-05-12,1104.0
18847,8.0,2015-05-12,924.0
18848,9.0,2015-05-12,847.0
18849,10.0,2015-05-12,760.0
18850,11.0,2015-05-12,16.0
18851,12.0,2015-05-12,22.0
18852,1.0,2015-05-13,7494.0
18853,2.0,2015-05-13,3718.0
18854,3.0,2015-05-13,2420.0
18855,4.0,2015-05-13,1823.0
18856,5.0,2015-05-13,1554.0
18857,6.0,2015-05-13,1142.0
18858,7.0,2015-05-13,1104.0
18859,8.0,2015-05-13,924.0
18860,9.0,2015-05-13,847.0
18861,10.0,2015-05-13,760.0
18862,11.0,2015-05-13,16.0
18863,12.0,2015-05-13,22.0
18864,1.0,2015-05-14,7494.0
18865,2.0,2015-05-14,3718.0
18866,3.0,2015-05-14,2421.0
18867,4.0,2015-05-14,1823.0
18868,5.0,2015-05-14,1554.0
18869,6.0,2015-05-14,1142.0
18870,7.0,2015-05-14,1104.0
18871,8.0,2015-05-14,925.0
18872,9.0,2015-05-14,847.0
18873,10.0,2015-05-14,760.0
18874,11.0,2015-05-14,16.0
18875,12.0,2015-05-14,22.0
18876,1.0,2015-05-15,7494.0
18877,2.0,2015-05-15,3718.0
18878,3.0,2015-05-15,2421.0
18879,4.0,2015-05-15,1823.0
18880,5.0,2015-05-15,1554.0
18881,6.0,2015-05-15,1142.0
18882,7.0,2015-05-15,1104.0
18883,8.0,2015-05-15,925.0
18884,9.0,2015-05-15,847.0
18885,10.0,2015-05-15,760.0
18886,11.0,2015-05-15,16.0
18887,12.0,2015-05-15,22.0
18888,1.0,2015-05-16,7494.0
18889,2.0,2015-05-16,3718.0
18890,3.0,2015-05-16,2421.0
18891,4.0,2015-05-16,1823.0
18892,5.0,2015-05-16,1554.0
18893,6.0,2015-05-16,1142.0
18894,7.0,2015-05-16,1104.0
18895,8.0,2015-05-16,925.0
18896,9.0,2015-05-16,847.0
18897,10.0,2015-05-16,760.0
18898,11.0,2015-05-16,16.0
18899,12.0,2015-05-16,22.0
18900,1.0,2015-05-17,7494.0
18901,2.0,2015-05-17,3718.0
18902,3.0,2015-05-17,2421.0
18903,4.0,2015-05-17,1823.0
18904,5.0,2015-05-17,1554.0
18905,6.0,2015-05-17,1142.0
18906,7.0,2015-05-17,1104.0
18907,8.0,2015-05-17,925.0
18908,9.0,2015-05-17,847.0
18909,10.0,2015-05-17,760.0
18910,11.0,2015-05-17,16.0
18911,12.0,2015-05-17,22.0
18912,1.0,2015-05-18,7520.0
18913,2.0,2015-05-18,3738.0
18914,3.0,2015-05-18,2426.0
18915,4.0,2015-05-18,1829.0
18916,5.0,2015-05-18,1559.0
18917,6.0,2015-05-18,1143.0
18918,7.0,2015-05-18,1109.0
18919,8.0,2015-05-18,929.0
18920,9.0,2015-05-18,850.0
18921,10.0,2015-05-18,765.0
18922,11.0,2015-05-18,16.0
18923,12.0,2015-05-18,22.0
18924,1.0,2015-05-19,7521.0
18925,2.0,2015-05-19,3740.0
18926,3.0,2015-05-19,2426.0
18927,4.0,2015-05-19,1829.0
18928,5.0,2015-05-19,1559.0
18929,6.0,2015-05-19,1144.0
18930,7.0,2015-05-19,1109.0
18931,8.0,2015-05-19,929.0
18932,9.0,2015-05-19,850.0
18933,10.0,2015-05-19,767.0
18934,11.0,2015-05-19,16.0
18935,12.0,2015-05-19,22.0
18936,1.0,2015-05-20,7522.0
18937,2.0,2015-05-20,3741.0
18938,3.0,2015-05-20,2426.0
18939,4.0,2015-05-20,1829.0
18940,5.0,2015-05-20,1559.0
18941,6.0,2015-05-20,1144.0
18942,7.0,2015-05-20,1109.0
18943,8.0,2015-05-20,929.0
18944,9.0,2015-05-20,850.0
18945,10.0,2015-05-20,767.0
18946,11.0,2015-05-20,16.0
18947,12.0,2015-05-20,22.0
18948,1.0,2015-05-21,7522.0
18949,2.0,2015-05-21,3742.0
18950,3.0,2015-05-21,2426.0
18951,4.0,2015-05-21,1829.0
18952,5.0,2015-05-21,1559.0
18953,6.0,2015-05-21,1144.0
18954,7.0,2015-05-21,1109.0
18955,8.0,2015-05-21,929.0
18956,9.0,2015-05-21,851.0
18957,10.0,2015-05-21,767.0
18958,11.0,2015-05-21,16.0
18959,12.0,2015-05-21,22.0
18960,1.0,2015-05-22,7522.0
18961,2.0,2015-05-22,3742.0
18962,3.0,2015-05-22,2426.0
18963,4.0,2015-05-22,1829.0
18964,5.0,2015-05-22,1559.0
18965,6.0,2015-05-22,1144.0
18966,7.0,2015-05-22,1109.0
18967,8.0,2015-05-22,929.0
18968,9.0,2015-05-22,851.0
18969,10.0,2015-05-22,767.0
18970,11.0,2015-05-22,16.0
18971,12.0,2015-05-22,22.0
18972,1.0,2015-05-23,7522.0
18973,2.0,2015-05-23,3742.0
18974,3.0,2015-05-23,2426.0
18975,4.0,2015-05-23,1829.0
18976,5.0,2015-05-23,1559.0
18977,6.0,2015-05-23,1144.0
18978,7.0,2015-05-23,1109.0
18979,8.0,2015-05-23,929.0
18980,9.0,2015-05-23,851.0
18981,10.0,2015-05-23,767.0
18982,11.0,2015-05-23,16.0
18983,12.0,2015-05-23,22.0
18984,1.0,2015-05-24,7522.0
18985,2.0,2015-05-24,3742.0
18986,3.0,2015-05-24,2426.0
18987,4.0,2015-05-24,1829.0
18988,5.0,2015-05-24,1559.0
18989,6.0,2015-05-24,1144.0
18990,7.0,2015-05-24,1109.0
18991,8.0,2015-05-24,929.0
18992,9.0,2015-05-24,851.0
18993,10.0,2015-05-24,767.0
18994,11.0,2015-05-24,16.0
18995,12.0,2015-05-24,22.0
18996,1.0,2015-05-25,7522.0
18997,2.0,2015-05-25,3742.0
18998,3.0,2015-05-25,2426.0
18999,4.0,2015-05-25,1829.0
19000,5.0,2015-05-25,1559.0
19001,6.0,2015-05-25,1144.0
19002,7.0,2015-05-25,1109.0
19003,8.0,2015-05-25,929.0
19004,9.0,2015-05-25,851.0
19005,10.0,2015-05-25,767.0
19006,11.0,2015-05-25,16.0
19007,12.0,2015-05-25,22.0
19008,1.0,2015-05-26,7552.0
19009,2.0,2015-05-26,3759.0
19010,3.0,2015-05-26,2438.0
19011,4.0,2015-05-26,1836.0
19012,5.0,2015-05-26,1566.0
19013,6.0,2015-05-26,1145.0
19014,7.0,2015-05-26,1110.0
19015,8.0,2015-05-26,935.0
19016,9.0,2015-05-26,854.0
19017,10.0,2015-05-26,769.0
19018,11.0,2015-05-26,16.0
19019,12.0,2015-05-26,22.0
19020,1.0,2015-05-27,7556.0
19021,2.0,2015-05-27,3761.0
19022,3.0,2015-05-27,2440.0
19023,4.0,2015-05-27,1837.0
19024,5.0,2015-05-27,1568.0
19025,6.0,2015-05-27,1146.0
19026,7.0,2015-05-27,1110.0
19027,8.0,2015-05-27,935.0
19028,9.0,2015-05-27,854.0
19029,10.0,2015-05-27,769.0
19030,11.0,2015-05-27,16.0
19031,12.0,2015-05-27,22.0
19032,1.0,2015-05-28,7556.0
19033,2.0,2015-05-28,3761.0
19034,3.0,2015-05-28,2440.0
19035,4.0,2015-05-28,1837.0
19036,5.0,2015-05-28,1568.0
19037,6.0,2015-05-28,1146.0
19038,7.0,2015-05-28,1110.0
19039,8.0,2015-05-28,935.0
19040,9.0,2015-05-28,854.0
19041,10.0,2015-05-28,770.0
19042,11.0,2015-05-28,16.0
19043,12.0,2015-05-28,22.0
19044,1.0,2015-05-29,7556.0
19045,2.0,2015-05-29,3761.0
19046,3.0,2015-05-29,2440.0
19047,4.0,2015-05-29,1837.0
19048,5.0,2015-05-29,1568.0
19049,6.0,2015-05-29,1146.0
19050,7.0,2015-05-29,1110.0
19051,8.0,2015-05-29,935.0
19052,9.0,2015-05-29,854.0
19053,10.0,2015-05-29,770.0
19054,11.0,2015-05-29,16.0
19055,12.0,2015-05-29,22.0
19056,1.0,2015-05-30,7556.0
19057,2.0,2015-05-30,3761.0
19058,3.0,2015-05-30,2440.0
19059,4.0,2015-05-30,1837.0
19060,5.0,2015-05-30,1568.0
19061,6.0,2015-05-30,1146.0
19062,7.0,2015-05-30,1110.0
19063,8.0,2015-05-30,935.0
19064,9.0,2015-05-30,854.0
19065,10.0,2015-05-30,770.0
19066,11.0,2015-05-30,16.0
19067,12.0,2015-05-30,22.0
19068,1.0,2015-05-31,7556.0
19069,2.0,2015-05-31,3761.0
19070,3.0,2015-05-31,2440.0
19071,4.0,2015-05-31,1837.0
19072,5.0,2015-05-31,1568.0
19073,6.0,2015-05-31,1146.0
19074,7.0,2015-05-31,1110.0
19075,8.0,2015-05-31,935.0
19076,9.0,2015-05-31,854.0
19077,10.0,2015-05-31,770.0
19078,11.0,2015-05-31,16.0
19079,12.0,2015-05-31,22.0
19080,1.0,2015-06-01,7580.0
19081,2.0,2015-06-01,3777.0
19082,3.0,2015-06-01,2449.0
19083,4.0,2015-06-01,1845.0
19084,5.0,2015-06-01,1577.0
19085,6.0,2015-06-01,1148.0
19086,7.0,2015-06-01,1111.0
19087,8.0,2015-06-01,935.0
19088,9.0,2015-06-01,858.0
19089,10.0,2015-06-01,776.0
19090,11.0,2015-06-01,16.0
19091,12.0,2015-06-01,22.0
19092,1.0,2015-06-02,7585.0
19093,2.0,2015-06-02,3777.0
19094,3.0,2015-06-02,2450.0
19095,4.0,2015-06-02,1846.0
19096,5.0,2015-06-02,1577.0
19097,6.0,2015-06-02,1149.0
19098,7.0,2015-06-02,1111.0
19099,8.0,2015-06-02,935.0
19100,9.0,2015-06-02,858.0
19101,10.0,2015-06-02,777.0
19102,11.0,2015-06-02,16.0
19103,12.0,2015-06-02,22.0
19104,1.0,2015-06-03,7586.0
19105,2.0,2015-06-03,3777.0
19106,3.0,2015-06-03,2450.0
19107,4.0,2015-06-03,1846.0
19108,5.0,2015-06-03,1577.0
19109,6.0,2015-06-03,1149.0
19110,7.0,2015-06-03,1111.0
19111,8.0,2015-06-03,935.0
19112,9.0,2015-06-03,858.0
19113,10.0,2015-06-03,777.0
19114,11.0,2015-06-03,16.0
19115,12.0,2015-06-03,22.0
19116,1.0,2015-06-04,7588.0
19117,2.0,2015-06-04,3778.0
19118,3.0,2015-06-04,2451.0
19119,4.0,2015-06-04,1846.0
19120,5.0,2015-06-04,1577.0
19121,6.0,2015-06-04,1149.0
19122,7.0,2015-06-04,1111.0
19123,8.0,2015-06-04,935.0
19124,9.0,2015-06-04,858.0
19125,10.0,2015-06-04,777.0
19126,11.0,2015-06-04,16.0
19127,12.0,2015-06-04,22.0
19128,1.0,2015-06-05,7588.0
19129,2.0,2015-06-05,3778.0
19130,3.0,2015-06-05,2451.0
19131,4.0,2015-06-05,1846.0
19132,5.0,2015-06-05,1577.0
19133,6.0,2015-06-05,1149.0
19134,7.0,2015-06-05,1111.0
19135,8.0,2015-06-05,935.0
19136,9.0,2015-06-05,858.0
19137,10.0,2015-06-05,777.0
19138,11.0,2015-06-05,16.0
19139,12.0,2015-06-05,22.0
19140,1.0,2015-06-06,7588.0
19141,2.0,2015-06-06,3778.0
19142,3.0,2015-06-06,2451.0
19143,4.0,2015-06-06,1846.0
19144,5.0,2015-06-06,1577.0
19145,6.0,2015-06-06,1149.0
19146,7.0,2015-06-06,1111.0
19147,8.0,2015-06-06,935.0
19148,9.0,2015-06-06,858.0
19149,10.0,2015-06-06,777.0
19150,11.0,2015-06-06,16.0
19151,12.0,2015-06-06,22.0
19152,1.0,2015-06-07,7588.0
19153,2.0,2015-06-07,3778.0
19154,3.0,2015-06-07,2451.0
19155,4.0,2015-06-07,1846.0
19156,5.0,2015-06-07,1577.0
19157,6.0,2015-06-07,1149.0
19158,7.0,2015-06-07,1111.0
19159,8.0,2015-06-07,935.0
19160,9.0,2015-06-07,858.0
19161,10.0,2015-06-07,777.0
19162,11.0,2015-06-07,16.0
19163,12.0,2015-06-07,22.0
19164,1.0,2015-06-08,7622.0
19165,2.0,2015-06-08,3799.0
19166,3.0,2015-06-08,2462.0
19167,4.0,2015-06-08,1852.0
19168,5.0,2015-06-08,1579.0
19169,6.0,2015-06-08,1156.0
19170,7.0,2015-06-08,1115.0
19171,8.0,2015-06-08,942.0
19172,9.0,2015-06-08,858.0
19173,10.0,2015-06-08,777.0
19174,11.0,2015-06-08,16.0
19175,12.0,2015-06-08,22.0
19176,1.0,2015-06-09,7625.0
19177,2.0,2015-06-09,3800.0
19178,3.0,2015-06-09,2466.0
19179,4.0,2015-06-09,1852.0
19180,5.0,2015-06-09,1579.0
19181,6.0,2015-06-09,1156.0
19182,7.0,2015-06-09,1116.0
19183,8.0,2015-06-09,942.0
19184,9.0,2015-06-09,858.0
19185,10.0,2015-06-09,777.0
19186,11.0,2015-06-09,16.0
19187,12.0,2015-06-09,22.0
19188,1.0,2015-06-10,7627.0
19189,2.0,2015-06-10,3801.0
19190,3.0,2015-06-10,2466.0
19191,4.0,2015-06-10,1853.0
19192,5.0,2015-06-10,1579.0
19193,6.0,2015-06-10,1156.0
19194,7.0,2015-06-10,1117.0
19195,8.0,2015-06-10,942.0
19196,9.0,2015-06-10,858.0
19197,10.0,2015-06-10,778.0
19198,11.0,2015-06-10,16.0
19199,12.0,2015-06-10,22.0
19200,1.0,2015-06-11,7627.0
19201,2.0,2015-06-11,3801.0
19202,3.0,2015-06-11,2466.0
19203,4.0,2015-06-11,1853.0
19204,5.0,2015-06-11,1579.0
19205,6.0,2015-06-11,1156.0
19206,7.0,2015-06-11,1117.0
19207,8.0,2015-06-11,943.0
19208,9.0,2015-06-11,859.0
19209,10.0,2015-06-11,778.0
19210,11.0,2015-06-11,16.0
19211,12.0,2015-06-11,22.0
19212,1.0,2015-06-12,7627.0
19213,2.0,2015-06-12,3801.0
19214,3.0,2015-06-12,2466.0
19215,4.0,2015-06-12,1853.0
19216,5.0,2015-06-12,1579.0
19217,6.0,2015-06-12,1156.0
19218,7.0,2015-06-12,1117.0
19219,8.0,2015-06-12,943.0
19220,9.0,2015-06-12,859.0
19221,10.0,2015-06-12,778.0
19222,11.0,2015-06-12,16.0
19223,12.0,2015-06-12,22.0
19224,1.0,2015-06-13,7627.0
19225,2.0,2015-06-13,3801.0
19226,3.0,2015-06-13,2466.0
19227,4.0,2015-06-13,1853.0
19228,5.0,2015-06-13,1579.0
19229,6.0,2015-06-13,1156.0
19230,7.0,2015-06-13,1117.0
19231,8.0,2015-06-13,943.0
19232,9.0,2015-06-13,859.0
19233,10.0,2015-06-13,778.0
19234,11.0,2015-06-13,16.0
19235,12.0,2015-06-13,22.0
19236,1.0,2015-06-14,7627.0
19237,2.0,2015-06-14,3801.0
19238,3.0,2015-06-14,2466.0
19239,4.0,2015-06-14,1853.0
19240,5.0,2015-06-14,1579.0
19241,6.0,2015-06-14,1156.0
19242,7.0,2015-06-14,1117.0
19243,8.0,2015-06-14,943.0
19244,9.0,2015-06-14,859.0
19245,10.0,2015-06-14,778.0
19246,11.0,2015-06-14,16.0
19247,12.0,2015-06-14,22.0
19248,1.0,2015-06-15,7651.0
19249,2.0,2015-06-15,3811.0
19250,3.0,2015-06-15,2471.0
19251,4.0,2015-06-15,1855.0
19252,5.0,2015-06-15,1584.0
19253,6.0,2015-06-15,1163.0
19254,7.0,2015-06-15,1117.0
19255,8.0,2015-06-15,946.0
19256,9.0,2015-06-15,863.0
19257,10.0,2015-06-15,780.0
19258,11.0,2015-06-15,16.0
19259,12.0,2015-06-15,22.0
19260,1.0,2015-06-16,7651.0
19261,2.0,2015-06-16,3814.0
19262,3.0,2015-06-16,2471.0
19263,4.0,2015-06-16,1855.0
19264,5.0,2015-06-16,1586.0
19265,6.0,2015-06-16,1164.0
19266,7.0,2015-06-16,1118.0
19267,8.0,2015-06-16,947.0
19268,9.0,2015-06-16,864.0
19269,10.0,2015-06-16,780.0
19270,11.0,2015-06-16,16.0
19271,12.0,2015-06-16,22.0
19272,1.0,2015-06-17,7652.0
19273,2.0,2015-06-17,3815.0
19274,3.0,2015-06-17,2473.0
19275,4.0,2015-06-17,1856.0
19276,5.0,2015-06-17,1586.0
19277,6.0,2015-06-17,1165.0
19278,7.0,2015-06-17,1118.0
19279,8.0,2015-06-17,947.0
19280,9.0,2015-06-17,864.0
19281,10.0,2015-06-17,780.0
19282,11.0,2015-06-17,16.0
19283,12.0,2015-06-17,22.0
19284,1.0,2015-06-18,7653.0
19285,2.0,2015-06-18,3815.0
19286,3.0,2015-06-18,2473.0
19287,4.0,2015-06-18,1856.0
19288,5.0,2015-06-18,1586.0
19289,6.0,2015-06-18,1165.0
19290,7.0,2015-06-18,1118.0
19291,8.0,2015-06-18,947.0
19292,9.0,2015-06-18,864.0
19293,10.0,2015-06-18,780.0
19294,11.0,2015-06-18,16.0
19295,12.0,2015-06-18,22.0
19296,1.0,2015-06-19,7653.0
19297,2.0,2015-06-19,3815.0
19298,3.0,2015-06-19,2473.0
19299,4.0,2015-06-19,1856.0
19300,5.0,2015-06-19,1586.0
19301,6.0,2015-06-19,1165.0
19302,7.0,2015-06-19,1118.0
19303,8.0,2015-06-19,947.0
19304,9.0,2015-06-19,864.0
19305,10.0,2015-06-19,780.0
19306,11.0,2015-06-19,16.0
19307,12.0,2015-06-19,22.0
19308,1.0,2015-06-20,7653.0
19309,2.0,2015-06-20,3815.0
19310,3.0,2015-06-20,2473.0
19311,4.0,2015-06-20,1856.0
19312,5.0,2015-06-20,1586.0
19313,6.0,2015-06-20,1165.0
19314,7.0,2015-06-20,1118.0
19315,8.0,2015-06-20,947.0
19316,9.0,2015-06-20,864.0
19317,10.0,2015-06-20,780.0
19318,11.0,2015-06-20,16.0
19319,12.0,2015-06-20,22.0
19320,1.0,2015-06-21,7653.0
19321,2.0,2015-06-21,3815.0
19322,3.0,2015-06-21,2473.0
19323,4.0,2015-06-21,1856.0
19324,5.0,2015-06-21,1586.0
19325,6.0,2015-06-21,1165.0
19326,7.0,2015-06-21,1118.0
19327,8.0,2015-06-21,947.0
19328,9.0,2015-06-21,864.0
19329,10.0,2015-06-21,780.0
19330,11.0,2015-06-21,16.0
19331,12.0,2015-06-21,22.0
19332,1.0,2015-06-22,7682.0
19333,2.0,2015-06-22,3828.0
19334,3.0,2015-06-22,2484.0
19335,4.0,2015-06-22,1864.0
19336,5.0,2015-06-22,1594.0
19337,6.0,2015-06-22,1168.0
19338,7.0,2015-06-22,1122.0
19339,8.0,2015-06-22,948.0
19340,9.0,2015-06-22,866.0
19341,10.0,2015-06-22,785.0
19342,11.0,2015-06-22,16.0
19343,12.0,2015-06-22,22.0
19344,1.0,2015-06-23,7687.0
19345,2.0,2015-06-23,3829.0
19346,3.0,2015-06-23,2484.0
19347,4.0,2015-06-23,1865.0
19348,5.0,2015-06-23,1594.0
19349,6.0,2015-06-23,1168.0
19350,7.0,2015-06-23,1122.0
19351,8.0,2015-06-23,948.0
19352,9.0,2015-06-23,866.0
19353,10.0,2015-06-23,786.0
19354,11.0,2015-06-23,16.0
19355,12.0,2015-06-23,22.0
19356,1.0,2015-06-24,7689.0
19357,2.0,2015-06-24,3830.0
19358,3.0,2015-06-24,2484.0
19359,4.0,2015-06-24,1865.0
19360,5.0,2015-06-24,1595.0
19361,6.0,2015-06-24,1168.0
19362,7.0,2015-06-24,1122.0
19363,8.0,2015-06-24,948.0
19364,9.0,2015-06-24,866.0
19365,10.0,2015-06-24,787.0
19366,11.0,2015-06-24,16.0
19367,12.0,2015-06-24,22.0
19368,1.0,2015-06-25,7689.0
19369,2.0,2015-06-25,3830.0
19370,3.0,2015-06-25,2484.0
19371,4.0,2015-06-25,1865.0
19372,5.0,2015-06-25,1595.0
19373,6.0,2015-06-25,1168.0
19374,7.0,2015-06-25,1122.0
19375,8.0,2015-06-25,948.0
19376,9.0,2015-06-25,866.0
19377,10.0,2015-06-25,787.0
19378,11.0,2015-06-25,16.0
19379,12.0,2015-06-25,22.0
19380,1.0,2015-06-26,7689.0
19381,2.0,2015-06-26,3830.0
19382,3.0,2015-06-26,2484.0
19383,4.0,2015-06-26,1865.0
19384,5.0,2015-06-26,1595.0
19385,6.0,2015-06-26,1168.0
19386,7.0,2015-06-26,1122.0
19387,8.0,2015-06-26,948.0
19388,9.0,2015-06-26,866.0
19389,10.0,2015-06-26,787.0
19390,11.0,2015-06-26,16.0
19391,12.0,2015-06-26,22.0
19392,1.0,2015-06-27,7689.0
19393,2.0,2015-06-27,3830.0
19394,3.0,2015-06-27,2484.0
19395,4.0,2015-06-27,1865.0
19396,5.0,2015-06-27,1595.0
19397,6.0,2015-06-27,1168.0
19398,7.0,2015-06-27,1122.0
19399,8.0,2015-06-27,948.0
19400,9.0,2015-06-27,866.0
19401,10.0,2015-06-27,787.0
